Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
28/09/2025;512001;Paiement commissions BNI;0;29000;FRAISBANQ-202509;BNI
30/09/2025;661001;Intérêts prêt bancaire;290000;0;INT-202509;BNI
30/09/2025;512001;Paiement intérêts BNI;0;290000;INT-202509;BNI
30/09/2025;681001;Amortissement mobilier scolaire;450000;0;AMO-202509;CAI
30/09/2025;281001;Contrepartie amortissement mobilier;0;450000;AMO-202509;CAI
30/09/2025;681002;Amortissement matériel informatique;300000;0;AMO-202509;CAI
30/09/2025;280001;Contrepartie amortissement informatique;0;300000;AMO-202509;CAI
20/10/2025;512001;Encaissement scolarité BNI;1775000;0;SCOL-202510;BNI
20/10/2025;706001;Frais de scolarité 2025-10;0;1775000;SCOL-202510;BNI
20/10/2025;530000;Encaissement cantine BNI;530000;0;SCOL-202510;BNI
20/10/2025;706004;Frais de cantine 2025-10;0;530000;SCOL-202510;BNI
02/10/2025;601006;Achat légumes cantine;15400;0;CANT-LEG-202510;CAI
02/10/2025;530000;Paiement caisse;0;15400;CANT-LEG-202510;CAI
03/10/2025;601008;Achat viande cantine;19050;0;CANT-VIA-202510;CAI
03/10/2025;530000;Paiement caisse;0;19050;CANT-VIA-202510;CAI
04/10/2025;601009;Achat goûter élèves;6820;0;CANT-GOT-202510;CAI
04/10/2025;530000;Paiement caisse;0;6820;CANT-GOT-202510;CAI
06/10/2025;322002;Achat fournitures scolaires (stock) - facture;335000;0;FOUR-202510;CAI
06/10/2025;401001;Fournisseur fournitures scolaires;0;335000;FOUR-202510;CAI
25/10/2025;401001;Règlement fournisseur fournitures;335000;0;REGFOUR-202510;CAI
25/10/2025;530000;Paiement;0;335000;REGFOUR-202510;CAI
10/10/2025;605004;Facture électricité;39300;0;ELEC-202510;BNI
10/10/2025;512001;Paiement électricité;0;39300;ELEC-202510;BNI
11/10/2025;605005;Facture eau;16700;0;EAU-202510;BNI
11/10/2025;512001;Paiement eau;0;16700;EAU-202510;BNI
12/10/2025;626002;Abonnement téléphonique et internet;80000;0;NET-202510;CAI
12/10/2025;530000;Paiement internet;0;80000;NET-202510;CAI
23/10/2025;641002;Salaire maîtresse;290000;0;SAL-202510;BNI
23/10/2025;641004;Salaire gardien;210000;0;SAL-202510;BNI
23/10/2025;641005;Salaire femme de ménage;174000;0;SAL-202510;BNI
23/10/2025;512001;Paiement salaires BNI;0;674000;SAL-202510;BNI
24/10/2025;625001;Cotisations CNAPS;40440;0;SOC-202510;CAI
24/10/2025;625002;Cotisations OSTIE;26960;0;SOC-202510;CAI
24/10/2025;530000;Paiement cotisations sociales;0;67400;SOC-202510;CAI
30/10/2025;661001;Intérêts prêt bancaire;295000;0;INT-202510;BNI
30/10/2025;512001;Paiement intérêts BNI;0;295000;INT-202510;BNI
31/10/2025;681001;Amortissement mobilier scolaire;450000;0;AMO-202510;CAI
31/10/2025;281001;Contrepartie amortissement mobilier;0;450000;AMO-202510;CAI
31/10/2025;681002;Amortissement matériel informatique;300000;0;AMO-202510;CAI
31/10/2025;280001;Contrepartie amortissement informatique;0;300000;AMO-202510;CAI
20/11/2025;530000;Encaissement scolarité caisse;1790000;0;SCOL-202511;CAI
20/11/2025;706001;Frais de scolarité 2025-11;0;1790000;SCOL-202511;CAI
20/11/2025;530000;Encaissement cantine caisse;680000;0;SCOL-202511;CAI
20/11/2025;706004;Frais de cantine 2025-11;0;680000;SCOL-202511;CAI
02/11/2025;601006;Achat légumes cantine;15600;0;CANT-LEG-202511;CAI
02/11/2025;530000;Paiement caisse;0;15600;CANT-LEG-202511;CAI
03/11/2025;601008;Achat viande cantine;19300;0;CANT-VIA-202511;CAI
03/11/2025;530000;Paiement caisse;0;19300;CANT-VIA-202511;CAI
04/11/2025;601009;Achat goûter élèves;6900;0;CANT-GOT-202511;CAI
04/11/2025;530000;Paiement caisse;0;6900;CANT-GOT-202511;CAI
06/11/2025;322002;Achat fournitures scolaires (stock) - facture;340000;0;FOUR-202511;CAI
06/11/2025;401001;Fournisseur fournitures scolaires;0;340000;FOUR-202511;CAI
25/11/2025;401001;Règlement fournisseur fournitures;340000;0;REGFOUR-202511;CAI
25/11/2025;530000;Paiement;0;340000;REGFOUR-202511;CAI
10/11/2025;605004;Facture électricité;40000;0;ELEC-202511;CAI
10/11/2025;530000;Paiement électricité;0;40000;ELEC-202511;CAI
11/11/2025;605005;Facture eau;17000;0;EAU-202511;CAI
11/11/2025;530000;Paiement eau;0;17000;EAU-202511;CAI
12/11/2025;626002;Abonnement téléphonique et internet;80000;0;NET-202511;CAI
12/11/2025;530000;Paiement internet;0;80000;NET-202511;CAI
23/11/2025;641002;Salaire maîtresse;290000;0;SAL-202511;BNI
23/11/2025;641004;Salaire gardien;210000;0;SAL-202511;BNI
23/11/2025;641005;Salaire femme de ménage;174000;0;SAL-202511;BNI
23/11/2025;512001;Paiement salaires BNI;0;674000;SAL-202511;BNI
24/11/2025;625001;Cotisations CNAPS;40440;0;SOC-202511;CAI
24/11/2025;625002;Cotisations OSTIE;26960;0;SOC-202511;CAI
24/11/2025;530000;Paiement cotisations sociales;0;67400;SOC-202511;CAI
30/11/2025;661001;Intérêts prêt bancaire;300000;0;INT-202511;BNI
30/11/2025;512001;Paiement intérêts BNI;0;300000;INT-202511;BNI
30/11/2025;681001;Amortissement mobilier scolaire;450000;0;AMO-202511;CAI
30/11/2025;281001;Contrepartie amortissement mobilier;0;450000;AMO-202511;CAI
30/11/2025;681002;Amortissement matériel informatique;300000;0;AMO-202511;CAI
30/11/2025;280001;Contrepartie amortissement informatique;0;300000;AMO-202511;CAI
20/12/2025;512001;Encaissement scolarité BNI;1805000;0;SCOL-202512;BNI
20/12/2025;706001;Frais de scolarité 2025-12;0;1805000;SCOL-202512;BNI
20/12/2025;530000;Encaissement cantine BNI;220000;0;SCOL-202512;BNI
20/12/2025;706004;Frais de cantine 2025-12;0;220000;SCOL-202512;BNI
02/12/2025;601006;Achat légumes cantine;15800;0;CANT-LEG-202512;CAI
02/12/2025;530000;Paiement caisse;0;15800;CANT-LEG-202512;CAI
03/12/2025;601008;Achat viande cantine;19550;0;CANT-VIA-202512;CAI
03/12/2025;530000;Paiement caisse;0;19550;CANT-VIA-202512;CAI
04/12/2025;601009;Achat goûter élèves;6980;0;CANT-GOT-202512;CAI
04/12/2025;530000;Paiement caisse;0;6980;CANT-GOT-202512;CAI
06/12/2025;322002;Achat fournitures scolaires (stock) - facture;345000;0;FOUR-202512;CAI
06/12/2025;401001;Fournisseur fournitures scolaires;0;345000;FOUR-202512;CAI
25/12/2025;401001;Règlement fournisseur fournitures;345000;0;REGFOUR-202512;BNI
25/12/2025;512001;Paiement;0;345000;REGFOUR-202512;BNI
10/12/2025;605004;Facture électricité;40700;0;ELEC-202512;BNI
10/12/2025;512001;Paiement électricité;0;40700;ELEC-202512;BNI
11/12/2025;605005;Facture eau;17300;0;EAU-202512;BNI
11/12/2025;512001;Paiement eau;0;17300;EAU-202512;BNI
12/12/2025;626002;Abonnement téléphonique et internet;80000;0;NET-202512;CAI
12/12/2025;530000;Paiement internet;0;80000;NET-202512;CAI
23/12/2025;641002;Salaire maîtresse;290000;0;SAL-202512;BNI
23/12/2025;641004;Salaire gardien;210000;0;SAL-202512;BNI
23/12/2025;641005;Salaire femme de ménage;174000;0;SAL-202512;BNI
23/12/2025;512001;Paiement salaires BNI;0;674000;SAL-202512;BNI
24/12/2025;625001;Cotisations CNAPS;40440;0;SOC-202512;CAI
24/12/2025;625002;Cotisations OSTIE;26960;0;SOC-202512;CAI
24/12/2025;530000;Paiement cotisations sociales;0;67400;SOC-202512;CAI
28/12/2025;627001;Commissions bancaires;29000;0;FRAISBANQ-202512;BNI
28/12/2025;512001;Paiement commissions BNI;0;29000;FRAISBANQ-202512;BNI
30/12/2025;661001;Intérêts prêt bancaire;305000;0;INT-202512;BNI
30/12/2025;512001;Paiement intérêts BNI;0;305000;INT-202512;BNI
31/12/2025;681001;Amortissement mobilier scolaire;450000;0;AMO-202512;CAI
31/12/2025;281001;Contrepartie amortissement mobilier;0;450000;AMO-202512;CAI
31/12/2025;681002;Amortissement matériel informatique;300000;0;AMO-202512;CAI
31/12/2025;280001;Contrepartie amortissement informatique;0;300000;AMO-202512;CAI
